metric,case,candidate,iteration,value,status
compiler-check-total,scale-configured-check,configured-go,1,0.062998,0
compiler-check-total,scale-configured-check,configured-native,1,0.060983,0
compiler-check-total,scale-configured-check,configured-native,2,0.067351,0
compiler-check-total,scale-configured-check,configured-go,2,0.068973,0
compiler-check-total,scale-configured-check,configured-go,3,0.066985,0
compiler-check-total,scale-configured-check,configured-native,3,0.067869,0
compiler-check-total,scale-configured-check,configured-native,4,0.06797,0
compiler-check-total,scale-configured-check,configured-go,4,0.071083,0
compiler-check-total,scale-configured-check,configured-go,5,0.072504,0
compiler-check-total,scale-configured-check,configured-native,5,0.060182,0
compiler-check-total,scale-configured-check,configured-native,6,0.060998,0
compiler-check-total,scale-configured-check,configured-go,6,0.064528,0
compiler-check-total,scale-configured-check,configured-go,7,0.060283,0
compiler-check-total,scale-configured-check,configured-native,7,0.065073,0
compiler-check-total,scale-configured-check,configured-native,8,0.067045,0
compiler-check-total,scale-configured-check,configured-go,8,0.068621,0
compiler-check-total,scale-configured-check,configured-go,9,0.063123,0
compiler-check-total,scale-configured-check,configured-native,9,0.062237,0
compiler-check-total,scale-configured-check,configured-native,10,0.06566,0
compiler-check-total,scale-configured-check,configured-go,10,0.070927,0
compiler-emit-qbe-total,scale-native-input,file-root-native,-2,0.073454,0
compiler-emit-qbe-total,scale-native-input,configured-native,-2,0.070111,0
compiler-emit-qbe-total,scale-native-input,configured-native,-1,0.070342,0
compiler-emit-qbe-total,scale-native-input,file-root-native,-1,0.061542,0
compiler-emit-qbe-total,scale-native-input,file-root-native,0,0.072857,0
compiler-emit-qbe-total,scale-native-input,configured-native,0,0.083652,0
compiler-emit-qbe-total,scale-native-input,configured-native,1,0.08143,0
compiler-emit-qbe-total,scale-native-input,file-root-native,1,0.072544,0
compiler-emit-qbe-total,scale-native-input,file-root-native,2,0.069092,0
compiler-emit-qbe-total,scale-native-input,configured-native,2,0.120805,0
compiler-emit-qbe-total,scale-native-input,configured-native,3,0.081466,0
compiler-emit-qbe-total,scale-native-input,file-root-native,3,0.06449,0
compiler-emit-qbe-total,scale-native-input,file-root-native,4,0.066857,0
compiler-emit-qbe-total,scale-native-input,configured-native,4,0.069357,0
compiler-emit-qbe-total,scale-native-input,configured-native,5,0.07706,0
compiler-emit-qbe-total,scale-native-input,file-root-native,5,0.075794,0
compiler-emit-qbe-total,scale-native-input,file-root-native,6,0.073063,0
compiler-emit-qbe-total,scale-native-input,configured-native,6,0.077287,0
compiler-emit-qbe-total,scale-native-input,configured-native,7,0.089667,0
compiler-emit-qbe-total,scale-native-input,file-root-native,7,0.081602,0
compiler-emit-qbe-total,scale-native-input,file-root-native,8,0.069623,0
compiler-emit-qbe-total,scale-native-input,configured-native,8,0.070713,0
compiler-emit-qbe-total,scale-native-input,configured-native,9,0.069916,0
